id,region,departement,code Departement ,code_INSEE_Commune,ville,nombre_de_Contribuables,moyenne_Actifs_Euros,moyenne_Impot_Euros,annee,code_Region
525,NOUVELLE-AQUITAINE,GIRONDE,33,318,PESSAC,118,2078918,7077,2020,12
526,NOUVELLE-AQUITAINE,GIRONDE,33,318,PESSAC,121,2198055,8304,2021,12
527,NOUVELLE-AQUITAINE,GIRONDE,33,318,PESSAC,132,2229603,8621,2022,12
528,NOUVELLE-AQUITAINE,VIENNE,86,194,POITIERS,94,1969541,7114,2019,12
529,NOUVELLE-AQUITAINE,VIENNE,86,194,POITIERS,88,2020657,7501,2020,12
530,NOUVELLE-AQUITAINE,VIENNE,86,194,POITIERS,99,1987967,7268,2021,12
531,NOUVELLE-AQUITAINE,VIENNE,86,194,POITIERS,103,2018790,7477,2022,12
532,NOUVELLE-AQUITAINE,GIRONDE,33,449,SAINT-MEDARD-EN-JALLES,52,2105352,8445,2019,12
533,NOUVELLE-AQUITAINE,GIRONDE,33,449,SAINT-MEDARD-EN-JALLES,52,2165972,8293,2020,12
534,NOUVELLE-AQUITAINE,GIRONDE,33,449,SAINT-MEDARD-EN-JALLES,51,2251278,8852,2021,12
535,NOUVELLE-AQUITAINE,GIRONDE,33,449,SAINT-MEDARD-EN-JALLES,58,2248769,9611,2022,12
536,NOUVELLE-AQUITAINE,GIRONDE,33,522,TALENCE,83,2080981,8386,2019,12
537,NOUVELLE-AQUITAINE,GIRONDE,33,522,TALENCE,88,2183650,8684,2020,12
538,NOUVELLE-AQUITAINE,GIRONDE,33,522,TALENCE,96,2153829,8813,2021,12
539,NOUVELLE-AQUITAINE,GIRONDE,33,522,TALENCE,107,2230194,9679,2022,12
540,OCCITANIE,HERAULT,34,3,AGDE,57,2121132,8349,2019,13
541,OCCITANIE,HERAULT,34,3,AGDE,66,2155865,8598,2020,13
542,OCCITANIE,HERAULT,34,3,AGDE,64,2175962,8893,2021,13
543,OCCITANIE,HERAULT,34,3,AGDE,76,2112517,8321,2022,13
544,OCCITANIE,TARN,81,4,ALBI,65,1906581,6477,2019,13
545,OCCITANIE,TARN,81,4,ALBI,62,1967843,6819,2020,13
546,OCCITANIE,TARN,81,4,ALBI,65,2024403,7282,2021,13
547,OCCITANIE,TARN,81,4,ALBI,65,2113080,8346,2022,13
548,OCCITANIE,HERAULT,34,32,BEZIERS,79,2285524,9725,2019,13
549,OCCITANIE,HERAULT,34,32,BEZIERS,74,2295292,9706,2020,13
550,OCCITANIE,HERAULT,34,32,BEZIERS,78,2254989,10109,2021,13
551,OCCITANIE,HERAULT,34,32,BEZIERS,88,2262229,10498,2022,13
552,OCCITANIE,HERAULT,34,57,CASTELNAU LE LEZ,97,2199451,9426,2020,13
553,OCCITANIE,HERAULT,34,57,CASTELNAU LE LEZ,102,2289629,11361,2021,13
554,OCCITANIE,HERAULT,34,57,CASTELNAU LE LEZ,103,2403847,11818,2022,13
555,OCCITANIE,TARN-ET-GARONNE,82,121,MONTAUBAN,70,1940250,6901,2019,13
556,OCCITANIE,TARN-ET-GARONNE,82,121,MONTAUBAN,70,1970725,7169,2020,13
557,OCCITANIE,TARN-ET-GARONNE,82,121,MONTAUBAN,77,1976514,7066,2021,13
558,OCCITANIE,TARN-ET-GARONNE,82,121,MONTAUBAN,78,2114443,8140,2022,13
559,OCCITANIE,HERAULT,34,172,MONTPELLIER,440,2107945,8238,2019,13
560,OCCITANIE,HERAULT,34,172,MONTPELLIER,433,2289473,8819,2020,13
561,OCCITANIE,HERAULT,34,172,MONTPELLIER,470,2149149,8448,2021,13
562,OCCITANIE,HERAULT,34,172,MONTPELLIER,481,2198533,9275,2022,13
563,OCCITANIE,AUDE,11,262,NARBONNE,52,1966821,7355,2019,13
564,OCCITANIE,AUDE,11,262,NARBONNE,52,2002954,7671,2020,13
565,OCCITANIE,AUDE,11,262,NARBONNE,61,2038151,8112,2021,13
566,OCCITANIE,AUDE,11,262,NARBONNE,67,2057986,8138,2022,13
567,OCCITANIE,GARD,30,189,NIMES,209,2004702,7771,2019,13
568,OCCITANIE,GARD,30,189,NIMES,207,2071125,8384,2020,13
569,OCCITANIE,GARD,30,189,NIMES,217,2145679,8911,2021,13
570,OCCITANIE,GARD,30,189,NIMES,237,2192135,9472,2022,13
571,OCCITANIE,PYRENEES-ORIENTALES,66,136,PERPIGNAN,133,2096482,8602,2019,13
572,OCCITANIE,PYRENEES-ORIENTALES,66,136,PERPIGNAN,128,2137267,8836,2020,13
573,OCCITANIE,PYRENEES-ORIENTALES,66,136,PERPIGNAN,131,2199415,9303,2021,13
574,OCCITANIE,PYRENEES-ORIENTALES,66,136,PERPIGNAN,136,2203538,9390,2022,13
575,OCCITANIE,HERAULT,34,301,SETE,95,1988436,7271,2019,13
576,OCCITANIE,HERAULT,34,301,SETE,100,2015684,7706,2020,13
577,OCCITANIE,HERAULT,34,301,SETE,97,2052067,8022,2021,13
578,OCCITANIE,HERAULT,34,301,SETE,116,2075251,8080,2022,13
579,OCCITANIE,HAUTE-GARONNE,31,557,TOURNEFEUILLE,61,2213884,8848,2019,13
580,OCCITANIE,HAUTE-GARONNE,31,557,TOURNEFEUILLE,59,2135008,8366,2020,13
581,OCCITANIE,HAUTE-GARONNE,31,557,TOURNEFEUILLE,66,2292439,9084,2021,13
582,OCCITANIE,HAUTE-GARONNE,31,557,TOURNEFEUILLE,72,2312984,9890,2022,13
583,PAYS DE LA LOIRE,MAINE-ET-LOIRE,49,7,ANGERS,160,1926256,6715,2019,14
584,PAYS DE LA LOIRE,MAINE-ET-LOIRE,49,7,ANGERS,158,1947457,6851,2020,14
585,PAYS DE LA LOIRE,MAINE-ET-LOIRE,49,7,ANGERS,177,2000162,7227,2021,14
586,PAYS DE LA LOIRE,MAINE-ET-LOIRE,49,7,ANGERS,220,2159961,8320,2022,14
587,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,26,CARQUEFOU,58,2291033,9854,2022,14
588,PAYS DE LA LOIRE,VENDEE,85,47,CHALLANS,54,2269019,10195,2022,14
589,PAYS DE LA LOIRE,MAYENNE,53,130,LAVAL,66,2479986,11821,2019,14
590,PAYS DE LA LOIRE,MAYENNE,53,130,LAVAL,67,2446329,10555,2020,14
591,PAYS DE LA LOIRE,MAYENNE,53,130,LAVAL,71,2347022,9974,2021,14
592,PAYS DE LA LOIRE,MAYENNE,53,130,LAVAL,80,2396354,10426,2022,14
593,PAYS DE LA LOIRE,SARTHE,72,181,LE MANS,155,2120569,8326,2019,14
594,PAYS DE LA LOIRE,SARTHE,72,181,LE MANS,158,2173667,8726,2020,14
595,PAYS DE LA LOIRE,SARTHE,72,181,LE MANS,163,2218842,9019,2021,14
596,PAYS DE LA LOIRE,SARTHE,72,181,LE MANS,173,2216505,9133,2022,14
597,PAYS DE LA LOIRE,VENDEE,85,194,LES SABLES D'OLONNE,125,2135252,8815,2019,14
598,PAYS DE LA LOIRE,VENDEE,85,194,LES SABLES D'OLONNE,131,2167100,9101,2020,14
599,PAYS DE LA LOIRE,VENDEE,85,194,LES SABLES D'OLONNE,151,2188586,9142,2021,14
600,PAYS DE LA LOIRE,VENDEE,85,194,LES SABLES D'OLONNE,193,2118891,8533,2022,14
601,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,109,NANTES,842,2206265,9026,2019,14
602,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,109,NANTES,897,2264963,9383,2020,14
603,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,109,NANTES,985,2263115,9294,2021,14
604,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,114,ORVAULT,51,1880747,5680,2019,14
605,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,114,ORVAULT,57,1891902,6495,2020,14
606,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,114,ORVAULT,62,2021138,7518,2021,14
607,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,114,ORVAULT,73,2029909,7528,2022,14
608,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,184,ST NAZAIRE,62,2160818,8746,2021,14
609,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,184,ST NAZAIRE,71,2284011,9248,2022,14
610,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,215,VERTOU,52,2028753,7761,2019,14
611,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,215,VERTOU,62,2017899,7912,2020,14
612,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,215,VERTOU,71,2052008,7203,2021,14
613,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44,215,VERTOU,78,2050243,7328,2022,14
614,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,1,AIX EN PROVENCE,875,2192630,8895,2019,15
615,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,1,AIX EN PROVENCE,895,2285318,9664,2020,15
616,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,1,AIX EN PROVENCE,941,2238380,9219,2021,15
617,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,1,AIX EN PROVENCE,982,2318581,9540,2022,15
618,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,2,ALLAUCH,51,2181350,10338,2022,15
619,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,4,ANTIBES,418,2187869,8929,2019,15
620,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,4,ANTIBES,407,2179041,8780,2020,15
621,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,4,ANTIBES,430,2245773,9240,2021,15
622,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,4,ANTIBES,432,2291801,9827,2022,15
623,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,4,ARLES,68,1869322,6264,2019,15
624,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,4,ARLES,73,1932999,6861,2020,15
625,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,4,ARLES,77,1951809,6855,2021,15
626,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,4,ARLES,81,1975904,6898,2022,15
627,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,5,AUBAGNE,80,2263026,7726,2019,15
628,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,5,AUBAGNE,80,2057735,8050,2020,15
629,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,5,AUBAGNE,76,1970332,6919,2021,15
630,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,5,AUBAGNE,82,2031608,7830,2022,15
631,PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84,7,AVIGNON,94,2068354,7206,2019,15
632,PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84,7,AVIGNON,94,2029763,7301,2020,15
633,PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84,7,AVIGNON,97,1994180,7039,2021,15
634,PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84,7,AVIGNON,100,2037645,7497,2022,15
635,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,27,CAGNES SUR MER,153,2004050,7723,2019,15
636,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,27,CAGNES SUR MER,154,2058262,8122,2020,15
637,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,27,CAGNES SUR MER,160,2040286,7844,2021,15
638,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,27,CAGNES SUR MER,161,2266062,8512,2022,15
639,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,29,CANNES,626,2770439,12642,2019,15
640,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,29,CANNES,658,2901833,12827,2020,15
641,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,29,CANNES,664,2827815,12414,2021,15
642,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,29,CANNES,707,3044836,12816,2022,15
643,PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84,31,CARPENTRAS,53,2027157,7295,2021,15
644,PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84,31,CARPENTRAS,59,1954067,6840,2022,15
645,PROVENCE-ALPES-COTE D'AZUR,VAR,83,50,DRAGUIGNAN,71,2181197,9623,2019,15
646,PROVENCE-ALPES-COTE D'AZUR,VAR,83,50,DRAGUIGNAN,70,2166569,9748,2020,15
647,PROVENCE-ALPES-COTE D'AZUR,VAR,83,50,DRAGUIGNAN,70,2053548,8133,2021,15
648,PROVENCE-ALPES-COTE D'AZUR,VAR,83,50,DRAGUIGNAN,68,2060808,8589,2022,15
649,PROVENCE-ALPES-COTE D'AZUR,VAR,83,61,FREJUS,142,2073239,8252,2019,15
650,PROVENCE-ALPES-COTE D'AZUR,VAR,83,61,FREJUS,144,2199691,8213,2020,15
651,PROVENCE-ALPES-COTE D'AZUR,VAR,83,61,FREJUS,138,1993351,7522,2021,15
652,PROVENCE-ALPES-COTE D'AZUR,VAR,83,61,FREJUS,149,2068631,8196,2022,15
653,PROVENCE-ALPES-COTE D'AZUR,HAUTES-ALPES,50,61,GAP,57,2235849,9388,2019,15
654,PROVENCE-ALPES-COTE D'AZUR,HAUTES-ALPES,50,61,GAP,57,2224957,8488,2020,15
655,PROVENCE-ALPES-COTE D'AZUR,HAUTES-ALPES,50,61,GAP,65,2268207,8156,2021,15
656,PROVENCE-ALPES-COTE D'AZUR,HAUTES-ALPES,50,61,GAP,71,2264449,8403,2022,15
657,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,69,GRASSE,124,2160182,9162,2019,15
658,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,69,GRASSE,126,2806244,18665,2020,15
659,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,69,GRASSE,125,2938801,10202,2021,15
660,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,69,GRASSE,123,2224910,9436,2022,15
661,PROVENCE-ALPES-COTE D'AZUR,VAR,83,69,HYERES,218,2080389,7623,2019,15
662,PROVENCE-ALPES-COTE D'AZUR,VAR,83,69,HYERES,235,2030627,7436,2020,15
663,PROVENCE-ALPES-COTE D'AZUR,VAR,83,69,HYERES,237,2117763,7902,2021,15
664,PROVENCE-ALPES-COTE D'AZUR,VAR,83,69,HYERES,252,2163800,8255,2022,15
665,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,28,LA CIOTAT,96,2079346,8536,2019,15
666,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,28,LA CIOTAT,100,2089652,8364,2020,15
667,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,28,LA CIOTAT,109,2132562,8726,2021,15
668,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,28,LA CIOTAT,122,2155687,9050,2022,15
669,PROVENCE-ALPES-COTE D'AZUR,VAR,83,126,LA SEYNE SUR MER,59,1924148,7498,2019,15
670,PROVENCE-ALPES-COTE D'AZUR,VAR,83,126,LA SEYNE SUR MER,54,1966644,8046,2020,15
671,PROVENCE-ALPES-COTE D'AZUR,VAR,83,126,LA SEYNE SUR MER,61,1858217,6738,2021,15
672,PROVENCE-ALPES-COTE D'AZUR,VAR,83,126,LA SEYNE SUR MER,64,1887283,6705,2022,15
673,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,30,LE CANNET,162,2317615,9959,2019,15
674,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,30,LE CANNET,158,2306599,9993,2020,15
675,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,30,LE CANNET,156,2485858,11856,2021,15
676,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,30,LE CANNET,158,2478350,11687,2022,15
677,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,79,MANDELIEU LA NAPOULE,127,2395674,12211,2019,15
678,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,79,MANDELIEU LA NAPOULE,116,2493737,13506,2020,15
679,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,79,MANDELIEU LA NAPOULE,119,2624613,15158,2021,15
680,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,79,MANDELIEU LA NAPOULE,135,2583542,14558,2022,15
681,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,83,MENTON,90,1832887,5801,2019,15
682,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,83,MENTON,86,1845684,6238,2020,15
683,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,83,MENTON,97,2028443,6979,2021,15
684,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,83,MENTON,93,2086052,8343,2022,15
685,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,69,900,MONACO,612,3574723,23934,2019,15
686,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,69,900,MONACO,647,3607926,24817,2020,15
687,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,69,900,MONACO,694,3821046,27026,2021,15
688,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,60,85,MOUGINS,269,2274836,10156,2022,15
689,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,61,123,SAINT LAURENT DU VAR,87,2188938,9157,2019,15
690,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,61,123,SAINT LAURENT DU VAR,82,2140158,8355,2020,15
691,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,61,123,SAINT LAURENT DU VAR,84,2259076,9356,2021,15
692,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,61,123,SAINT LAURENT DU VAR,87,2342226,10307,2022,15
693,PROVENCE-ALPES-COTE D'AZUR,VAR,83,118,SAINT-RAPHAEL,291,2152180,8804,2019,15
694,PROVENCE-ALPES-COTE D'AZUR,VAR,83,118,SAINT-RAPHAEL,302,2191693,9322,2020,15
695,PROVENCE-ALPES-COTE D'AZUR,VAR,83,118,SAINT-RAPHAEL,325,2178550,8901,2021,15
696,PROVENCE-ALPES-COTE D'AZUR,VAR,83,118,SAINT-RAPHAEL,362,2146528,8610,2022,15
697,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,103,SALON DE PROVENCE,56,2016610,8472,2019,15
698,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,103,SALON DE PROVENCE,57,2137781,8241,2020,15
699,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,103,SALON DE PROVENCE,64,2217714,8902,2021,15
700,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13,103,SALON DE PROVENCE,68,2243553,9623,2022,15
701,PROVENCE-ALPES-COTE D'AZUR,VAR,83,129,SIX-FOURS-LES-PLAGES,108,2063007,7736,2019,15
702,PROVENCE-ALPES-COTE D'AZUR,VAR,83,129,SIX-FOURS-LES-PLAGES,107,2097259,8165,2020,15
703,PROVENCE-ALPES-COTE D'AZUR,VAR,83,129,SIX-FOURS-LES-PLAGES,120,2086954,7992,2021,15
704,PROVENCE-ALPES-COTE D'AZUR,VAR,83,129,SIX-FOURS-LES-PLAGES,137,2100343,8070,2022,15
705,PROVENCE-ALPES-COTE D'AZUR,VAR,83,137,TOULON,243,2131695,8951,2019,15
706,PROVENCE-ALPES-COTE D'AZUR,VAR,83,137,TOULON,241,2200455,9547,2020,15
707,PROVENCE-ALPES-COTE D'AZUR,VAR,83,137,TOULON,249,2165575,8717,2021,15
708,PROVENCE-ALPES-COTE D'AZUR,VAR,83,137,TOULON,257,2208321,8917,2022,15
709,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,61,155,VALLAURIS,168,2065740,7908,2019,15
710,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,61,155,VALLAURIS,164,2119382,8364,2020,15
711,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,61,155,VALLAURIS,157,2262527,8849,2021,15
712,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,61,155,VALLAURIS,161,2228119,9454,2022,15
